spid,pid,name,season,position,position2,position3,ovr,ovr2,ovr3,pay,preferredfoot,weakfootabilitytypecode,height,weight,nation_id,thumb_path
835176944,176944,마루안 펠라이니,25HR,cm,cdm,,111,111,0,27,1,4,194,85,7,/playersAction/p835176944.png?rd=202607310550
835181783,181783,마리오 만주키치,25HR,st,,,112,0,0,28,1,4,191,86,10,/playersAction/p835181783.png?rd=202607310550
835183277,183277,에덴 아자르,25HR,lw,,,115,0,0,30,1,5,175,74,7,/playersAction/p835183277.png?rd=202607310550
835188428,188428,세이두 둠비아,25HR,st,,,110,0,0,28,1,4,179,74,108,/playersAction/p835188428.png?rd=202607310550
836000027,27,조 콜,WB,rw,cam,,108,108,0,26,1,5,176,73,14,/playersAction/p836000027.png?rd=202607310550
836000250,250,데이비드 베컴,WB,rm,cm,,112,111,0,28,1,4,182,74,14,/playersAction/p836000250.png?rd=202607310540
836000330,330,로비 킨,WB,st,,,103,0,0,23,1,4,175,73,25,/playersAction/p836000330.png?rd=202607310550
836001075,1075,델피에로,WB,lw,cf,,112,111,0,29,1,5,174,74,27,/playersAction/p836001075.png?rd=202607310550
836001109,1109,파올로 말디니,WB,lb,,,112,0,0,29,1,4,186,77,27,/playersAction/p836001109.png?rd=202607310550
836001114,1114,로베르토 바조,WB,cam,,,110,0,0,28,1,5,174,73,27,/playersAction/p836001114.png?rd=202607310550
836001179,1179,잔루이지 부폰,WB,gk,,,112,0,0,25,1,2,192,82,27,/playersAction/p836001179.png?rd=202607310550
836001183,1183,파비오 칸나바로,WB,cb,,,110,0,0,27,1,3,176,74,27,/playersAction/p836001183.png?rd=202607310550
836001397,1397,지네딘 지단,WB,cam,,,112,0,0,30,1,5,185,77,18,/playersAction/p836001397.png?rd=202607310550
836001419,1419,파트리크 비에이라,WB,cdm,cm,,112,111,0,29,1,3,192,82,18,/playersAction/p836001419.png?rd=202607310550
836001551,1551,뤼도비크 지울리,WB,rw,,,108,0,0,26,1,4,164,62,18,/playersAction/p836001551.png?rd=202607310550
836001605,1605,로베르 피레스,WB,lm,rm,cam,109,109,109,27,1,4,187,74,18,/playersAction/p836001605.png?rd=202607310550
836001625,1625,티에리 앙리,WB,lw,st,,109,108,0,28,1,4,188,83,18,/playersAction/p836001625.png?rd=202607310550
836004000,4000,데니스 베르캄프,WB,rw,cam,cm,112,112,106,28,1,5,183,78,34,/playersAction/p836004000.png?rd=202607310550
836005419,5419,마이클 오언,WB,st,,,115,0,0,30,1,4,173,70,14,/playersAction/p836005419.png?rd=202607310550
836005454,5454,비셴테 리자라쥐,WB,lb,,,108,0,0,25,2,3,169,70,18,/playersAction/p836005454.png?rd=202607310550
836005467,5467,제이미 캐러거,WB,cb,,,108,0,0,26,1,3,185,83,14,/playersAction/p836005467.png?rd=202607310550
836005471,5471,프랭크 램파드,WB,cm,,,109,0,0,28,1,4,184,89,14,/playersAction/p836005471.png?rd=202607310540
836005479,5479,카시야스,WB,gk,,,112,0,0,24,2,3,185,80,45,/playersAction/p836005479.png?rd=202607310550
836005661,5661,페르난도 모리엔테스,WB,st,,,110,0,0,27,1,5,186,79,45,/playersAction/p836005661.png?rd=202607310550
836005679,5679,은완코 카누,WB,st,,,110,0,0,27,1,3,196,80,133,/playersAction/p836005679.png?rd=202607310550
836005680,5680,클라위베르트,WB,st,,,112,0,0,29,1,5,188,78,34,/playersAction/p836005680.png?rd=202607310550
836007289,7289,리오 퍼디난드,WB,cb,,,110,0,0,28,1,3,189,87,14,/playersAction/p836007289.png?rd=202607310540
836007512,7512,에르난 크레스포,WB,st,,,109,0,0,28,1,5,184,78,52,/playersAction/p836007512.png?rd=202607310550
836009593,9593,구티,WB,cam,cf,st,110,109,107,27,2,4,182,78,45,/playersAction/p836009593.png?rd=202607310550
836013743,13743,스티븐 제라드,WB,cm,rm,,113,112,0,30,1,4,183,83,14,/playersAction/p836013743.png?rd=202607310540
836015723,15723,디르크 카위트,WB,st,,,103,0,0,24,1,3,183,84,34,/playersAction/p836015723.png?rd=202607310550
836020801,20801,크리스티아누 호날두,WB,rw,lw,,112,112,0,30,1,5,187,85,38,/playersAction/p20801_25.png?rd=202607310550
836021146,21146,마이클 캐릭,WB,cm,cdm,,109,108,0,27,1,4,188,74,14,/playersAction/p836021146.png?rd=202607310540
836025924,25924,호안 카프데빌라,WB,lb,,,108,0,0,26,2,3,182,79,45,/playersAction/p836025924.png?rd=202607310550
836034079,34079,애슐리 콜,WB,lb,,,111,0,0,27,2,3,176,66,14,/playersAction/p836034079.png?rd=202607310540
836037576,37576,호나우두,WB,st,,,116,0,0,32,1,5,183,78,54,/playersAction/p836037576.png?rd=202607310550
836045197,45197,샤비 알론소,WB,cdm,cm,,110,110,0,27,1,4,183,77,45,/playersAction/p836045197.png?rd=202607310550
836045661,45661,라울,WB,lw,st,cf,115,115,115,30,2,4,180,68,45,/playersAction/p836045661.png?rd=202607310550
836048940,48940,페트르 체흐,WB,gk,,,109,0,0,24,2,3,196,90,12,/playersAction/p836048940.png?rd=202607310550
836049369,49369,페르난도 토레스,WB,st,,,113,0,0,29,1,4,186,78,45,/playersAction/p836049369.png?rd=202607310550
836050752,50752,레들리 킹,WB,cb,,,108,0,0,26,1,4,188,86,14,/playersAction/p836050752.png?rd=202607310550
836051257,51257,피터 크라우치,WB,st,,,103,0,0,24,1,3,201,75,14,/playersAction/p836051257.png?rd=202607310550
836054050,54050,웨인 루니,WB,cf,st,,113,113,0,29,1,4,176,82,14,/playersAction/p836054050.png?rd=202607310550
836074310,74310,N. 사보나,WB,rb,,,103,0,0,23,1,3,192,85,27,/playersAction/p74310_25.png?rd=202607310550
836121939,121939,필립 람,WB,lb,rb,,109,109,0,26,1,5,170,65,21,/playersAction/p836121939.png?rd=202607310550
836121944,121944,슈바인슈타이거,WB,rm,cm,,108,108,0,26,1,3,183,79,21,/playersAction/p836121944.png?rd=202607310550
836139869,139869,베슬리 스네이더,WB,cam,cm,,109,107,0,26,1,5,171,72,34,/playersAction/p836139869.png?rd=202607310550
836158023,158023,리오넬 메시,WB,rw,st,,116,115,0,31,2,4,169,67,52,/playersAction/p158023_25.png?rd=202607310550
836162895,162895,세스크 파브레가스,WB,cm,,,114,0,0,29,1,4,179,76,45,/playersAction/p836162895.png?rd=202607310550
836165153,165153,카림 벤제마,WB,st,lw,,112,111,0,29,1,5,185,77,18,/playersAction/p165153_25.png?rd=202607310550
836166906,166906,프랑코 바레시,WB,cb,,,110,0,0,27,1,3,176,70,27,/playersAction/p836166906.png?rd=202607310550
836167495,167495,마누엘 노이어,WB,gk,,,111,0,0,25,1,4,193,93,21,/playersAction/p167495_25.png?rd=202607310550
836167948,167948,위고 요리스,WB,gk,,,110,0,0,24,2,1,188,82,18,/playersAction/p167948_25.png?rd=202607310550
836168473,168473,베켄바워,WB,cb,,,115,0,0,30,1,5,181,75,21,/playersAction/p836168473.png?rd=202607310550
836171877,171877,마레크 함시크,WB,cm,,,105,0,0,25,1,5,183,73,43,/playersAction/p836171877.png?rd=202607310550
836173731,173731,가레스 베일,WB,lm,,,113,0,0,29,2,3,183,74,50,/playersAction/p836173731.png?rd=202607310550
836177003,177003,루카 모드리치,WB,cm,lm,cam,107,107,107,26,1,5,172,66,10,/playersAction/p177003_25.png?rd=202607310550
836183277,183277,에덴 아자르,WB,lw,rw,,113,113,0,29,1,4,175,74,7,/playersAction/p836183277.png?rd=202607310550
836188350,188350,마르코 로이스,WB,rw,cf,,110,110,0,27,1,5,180,71,21,/playersAction/p188350_25.png?rd=202607310550
836188377,188377,카일 워커,WB,rb,,,108,0,0,25,1,2,183,70,14,/playersAction/p188377_25.png?rd=202607310550
836188545,188545,레반도프스키,WB,st,,,109,0,0,27,1,5,185,81,37,/playersAction/p188545_25.png?rd=202607310550
836189511,189511,세르지오 부스케츠,WB,cdm,cm,,112,111,0,28,1,3,189,76,45,/playersAction/p189511_25.png?rd=202607310550
836190044,190044,보비 무어,WB,cb,,,110,0,0,26,1,4,178,72,14,/playersAction/p836190044.png?rd=202607310550
836190045,190045,요한 크루이프,WB,cam,lw,,116,116,0,32,1,5,180,71,34,/playersAction/p836190045.png?rd=202607310550
836190048,190048,게르트 뮐러,WB,st,,,115,0,0,31,1,5,176,74,21,/playersAction/p836190048.png?rd=202607310550
836191189,191189,로타어 마테우스,WB,cdm,cam,lb,110,109,107,28,1,5,174,70,21,/playersAction/p836191189.png?rd=202607310550
836191695,191695,부트라게뇨,WB,st,rw,lw,112,112,112,29,1,5,168,68,45,/playersAction/p836191695.png?rd=202607310550
836192181,192181,마르코 반바스텐,WB,st,cam,,115,112,0,30,1,5,188,78,34,/playersAction/p836192181.png?rd=202607310550
836192505,192505,로멜루 루카쿠,WB,st,,,110,0,0,28,2,4,190,94,7,/playersAction/p192505_25.png?rd=202607310550
836192985,192985,케빈 더브라위너,WB,cam,lw,,111,110,0,29,1,5,181,75,7,/playersAction/p192985_25.png?rd=202607310550
836193301,193301,알렉상드르 라카제트,WB,rw,lw,,105,105,0,24,1,4,175,73,18,/players/p193301.png?rd=202607310550
836197445,197445,데이비드 알라바,WB,lb,,,112,0,0,27,2,4,180,78,4,/playersAction/p197445_25.png?rd=202607310550
836198219,198219,로렌초 인시녜,WB,lw,,,103,0,0,23,1,4,163,59,27,/playersAction/p198219_25.png?rd=202607310550
836200104,200104,손흥민,WB,lw,cf,,110,110,0,28,1,5,183,65,167,/playersAction/p200104_25.png?rd=202607310550
836202126,202126,해리 케인,WB,st,,,113,0,0,29,1,5,188,86,14,/playersAction/p202126_25.png?rd=202607310550
836202652,202652,라힘 스털링,WB,cf,lw,rw,110,110,110,27,1,3,172,69,14,/players/p202652.png?rd=202607310550
836207865,207865,마르키뉴스,WB,cb,,,106,0,0,25,1,3,183,75,54,/playersAction/p207865_25.png?rd=202607310550
836208330,208330,아드난 야누자이,WB,lw,rw,cam,105,105,104,25,2,4,186,76,7,/playersAction/p208330_25.png?rd=202607310550
836208448,208448,에밀 포르스베리,WB,cam,,,102,0,0,23,1,4,177,76,46,/playersAction/p208448_25.png?rd=202607310550
836209658,209658,레온 고레츠카,WB,cm,cdm,rm,109,108,106,27,1,4,189,82,21,/playersAction/p209658_25.png?rd=202607310550
836211110,211110,파울로 디발라,WB,cf,,,110,0,0,27,2,3,177,75,52,/playersAction/p211110_25.png?rd=202607310540
836212188,212188,티모 베르너,WB,st,,,110,0,0,27,1,4,180,76,21,/playersAction/p212188_25.png?rd=202607310550
836212194,212194,율리안 브란트,WB,lw,rw,rm,107,107,107,26,1,5,185,83,21,/playersAction/p212194_25.png?rd=202607310550
836214098,214098,프랑크 레이카르트,WB,cm,rm,cb,110,108,109,28,1,4,187,85,34,/playersAction/p836214098.png?rd=202607310550
836214100,214100,루드 굴리트,WB,cam,cm,,113,111,0,31,1,5,191,88,34,/playersAction/p836214100.png?rd=202607310550
836218667,218667,베르나르두 실바,WB,rw,cam,,109,109,0,27,2,3,173,64,38,/playersAction/p218667_25.png?rd=202607310540
836220834,220834,마르코 아센시오,WB,cam,lw,rw,107,107,107,25,2,3,182,76,45,/playersAction/p220834_25.png?rd=202607310550
836222492,222492,리로이 사네,WB,lw,,,107,0,0,26,2,3,183,80,21,/playersAction/p222492_25.png?rd=202607310550
836223848,223848,S. 밀린코비치-사비치,WB,cm,cdm,,110,108,0,28,1,5,192,95,51,/playersAction/p223848_25.png?rd=202607310550
836226764,226764,조지 베스트,WB,rw,lw,,113,113,0,29,1,4,175,65,35,/playersAction/p836226764.png?rd=202607310550
836227796,227796,크리스천 풀리식,WB,lw,rw,,109,109,0,26,1,5,177,69,95,/playersAction/p227796_25.png?rd=202607310550
836228251,228251,로렌초 펠레그리니,WB,cm,cdm,,105,99,0,24,1,4,186,77,27,/playersAction/p228251_25.png?rd=202607310550
836228702,228702,프렝키 더용,WB,cdm,cm,cb,108,108,105,26,1,3,181,74,34,/playersAction/p228702_25.png?rd=202607310540
836229558,229558,다요 우파메카노,WB,cb,,,107,0,0,24,1,3,186,90,18,/playersAction/p229558_25.png?rd=202607310550
836230025,230025,보비 찰턴,WB,cf,cam,,115,115,0,30,2,5,173,72,14,/playersAction/p836230025.png?rd=202607310550
836230621,230621,잔루이지 돈나룸마,WB,gk,,,111,0,0,25,1,3,196,90,27,/playersAction/p230621_25.png?rd=202607310540
836231281,231281,T. 알렉산더-아놀드,WB,rb,,,111,0,0,27,1,4,180,72,14,/playersAction/p231281_25.png?rd=202607310550
836231443,231443,우스만 뎀벨레,WB,cam,lw,rw,111,111,111,28,2,5,178,67,18,/playersAction/p231443_25.png?rd=202607310550
836231478,231478,라우타로,WB,st,,,107,0,0,25,1,4,174,72,52,/playersAction/p231478_25.png?rd=202607310550
836231677,231677,마커스 래시포드,WB,st,lw,rw,107,107,107,26,1,4,186,70,14,/playersAction/p231677_25.png?rd=202607310550
836231747,231747,킬리안 음바페,WB,st,rw,lw,116,116,116,31,1,4,182,75,18,/playersAction/p231747_25.png?rd=202607310550
836231866,231866,로드리,WB,cdm,cm,,110,109,0,27,1,4,191,82,45,/playersAction/p231866_25.png?rd=202607310550
836233049,233049,제이든 산초,WB,rw,lw,cam,113,113,113,29,1,5,180,76,14,/playersAction/p233049_25.png?rd=202607310550
836233064,233064,메이슨 마운트,WB,cam,cm,,111,110,0,27,1,4,178,70,14,/playersAction/p233064_25.png?rd=202607310540
836233731,233731,알렉산데르 이사크,WB,st,,,107,0,0,26,1,5,192,77,46,/playersAction/p233731_25.png?rd=202607310550
836234378,234378,데클런 라이스,WB,cdm,cm,,108,107,0,26,1,3,185,80,14,/playersAction/p234378_25.png?rd=202607310550
836234396,234396,알폰소 데이비스,WB,lb,,,112,0,0,28,2,4,185,77,70,/playersAction/p234396_25.png?rd=202607310550
836235243,235243,마테이스 더리흐트,WB,cb,,,109,0,0,27,1,4,189,89,34,/playersAction/p235243_25.png?rd=202607310540
836235790,235790,카이 하베르츠,WB,cam,rw,cm,109,107,105,27,2,4,193,82,21,/playersAction/p235790_25.png?rd=202607310540
836236610,236610,모이스 킨,WB,st,rw,lw,106,101,101,25,1,3,183,72,27,/playersAction/p236610_25.png?rd=202607310550
836236772,236772,D. 소보슬러이,WB,cam,lm,cm,104,104,99,24,1,4,186,74,23,/playersAction/p236772_25.png?rd=202607310550
836237383,237383,A. 바스토니,WB,cb,,,106,0,0,24,2,3,190,75,27,/playersAction/p237383_25.png?rd=202607310540
836237678,237678,이브라히마 코나테,WB,cb,,,108,0,0,25,1,3,194,95,18,/playersAction/p237678_25.png?rd=202607310550
836237681,237681,구보 다케후사,WB,rw,cf,st,106,106,102,24,2,4,173,64,163,/playersAction/p237681_25.png?rd=202607310550
836237692,237692,필 포든,WB,lw,cf,,110,110,0,26,2,4,171,69,14,/playersAction/p237692_25.png?rd=202607310540
836238067,238067,니콜로 차니올로,WB,rw,cam,,103,102,0,24,2,3,190,79,27,/playersAction/p238067_25.png?rd=202607310550
836238216,238216,코너 갤러거,WB,cm,cam,,107,107,0,25,1,3,182,74,14,/playersAction/p238216_25.png?rd=202607310550
836238616,238616,페드루 네투,WB,lw,rw,cf,107,107,106,26,2,3,173,62,38,/playersAction/p238616_25.png?rd=202607310550
836238794,238794,비니시우스,WB,lw,,,112,0,0,28,1,4,176,73,54,/playersAction/p238794_25.png?rd=202607310540
836239085,239085,엘링 홀란,WB,st,,,114,0,0,29,2,4,195,94,36,/playersAction/p239085_25.png?rd=202607310550
836239818,239818,후벵 디아스,WB,cb,,,104,0,0,24,1,4,187,82,38,/playersAction/p239818_25.png?rd=202607310550
836241096,241096,산드로 토날리,WB,cdm,cm,,104,104,0,23,1,4,181,79,27,/playersAction/p241096_25.png?rd=202607310550
836241159,241159,마크 게히,WB,cb,,,104,0,0,23,1,4,182,82,14,/playersAction/p241159_25.png?rd=202607310550
836242444,242444,주앙 펠릭스,WB,cf,lw,rw,108,107,107,26,1,4,181,70,38,/playersAction/p242444_25.png?rd=202607310540
836242641,242641,R. 아이트-누리,WB,lb,lm,,104,103,0,23,2,3,180,70,97,/playersAction/p242641_25.png?rd=202607310550
836242964,242964,앤서니 고든,WB,rw,lw,,104,104,0,23,1,3,183,72,14,/playersAction/p242964_25.png?rd=202607310550
836243630,243630,조너선 데이비드,WB,st,cf,,105,104,0,25,1,5,175,70,70,/playersAction/p243630_25.png?rd=202607310540
836243715,243715,윌리암 살리바,WB,cb,,,106,0,0,24,1,3,193,85,18,/playersAction/p243715_25.png?rd=202607310550
836243780,243780,이강인,WB,lw,rw,cam,107,107,107,25,2,3,173,66,167,/playersAction/p243780_25.png?rd=202607310550
836243812,243812,호드리구,WB,rw,lw,,103,103,0,23,1,4,174,64,54,/playersAction/p243812_25.png?rd=202607310550
836245367,245367,차비 시몬스,WB,lw,rw,,111,111,0,27,1,3,179,61,34,/playersAction/p245367_25.png?rd=202607310550
836246104,246104,R. 흐라벤베르흐,WB,cm,cdm,,106,101,0,24,1,4,190,77,34,/playersAction/p246104_25.png?rd=202607310540
836246174,246174,하비 엘리엇,WB,rw,lw,cam,102,102,102,22,2,4,168,64,14,/playersAction/p246174_25.png?rd=202607310550
836246191,246191,훌리안 알바레스,WB,cf,st,rw,108,107,108,26,1,4,170,71,52,/playersAction/p246191_25.png?rd=202607310540
836246430,246430,두샨 블라호비치,WB,st,,,108,0,0,25,2,4,190,75,51,/playersAction/p246430_25.png?rd=202607310550
836246669,246669,부카요 사카,WB,rw,rm,,113,113,0,28,2,4,178,65,14,/playersAction/p246669_25.png?rd=202607310540
836246923,246923,제이컵 램지,WB,cm,lm,,102,102,0,22,1,4,180,72,14,/playersAction/p246923_25.png?rd=202607310550
836247394,247394,데얀 쿨루세브스키,WB,rw,rm,cam,108,108,108,25,2,4,186,80,46,/players/p247394.png?rd=202607310550
836247463,247463,폴러린 발로군,WB,st,,,105,0,0,24,1,4,178,66,95,/playersAction/p247463_25.png?rd=202607310550
836247515,247515,존 반스,WB,lw,lm,,109,109,0,27,2,5,182,76,14,/playersAction/p836247515.png?rd=202607310550
836247649,247649,J. 브란스웨이트,WB,cb,,,106,0,0,24,2,5,195,74,14,/playersAction/p247649_25.png?rd=202607310550
836247703,247703,이언 러시,WB,st,,,113,0,0,29,1,5,180,79,50,/playersAction/p836247703.png?rd=202607310550
836247827,247827,마이클 올리세,WB,rw,cam,rm,108,107,108,25,2,3,184,73,18,/playersAction/p247827_25.png?rd=202607310550
836248695,248695,웨슬리 포파나,WB,cb,,,106,0,0,24,1,3,190,76,18,/playersAction/p248695_25.png?rd=202607310550
836251421,251421,브레넌 존슨,WB,rw,lw,,103,103,0,23,1,4,181,71,50,/playersAction/p251421_25.png?rd=202607310550
836251470,251470,샤를 드케텔라르,WB,st,cf,cam,107,107,107,25,2,4,192,79,7,/playersAction/p251470_25.png?rd=202607310540
836251517,251517,그바르디올,WB,cb,lb,,107,105,0,25,2,4,185,80,10,/playersAction/p251517_25.png?rd=202607310550
836251566,251566,가브리엘 마르티넬리,WB,lw,,,110,0,0,27,1,4,178,75,54,/playersAction/p251566_25.png?rd=202607310540
836251805,251805,위리엔 팀버,WB,cb,,,104,0,0,23,1,3,179,78,34,/playersAction/p251805_25.png?rd=202607310540
836251854,251854,페드리,WB,cm,,,110,0,0,27,1,4,174,60,45,/playersAction/p251854_25.png?rd=202607310540
836252042,252042,주앙 페드루,WB,st,cf,lw,105,105,104,24,1,4,182,70,54,/playersAction/p252042_25.png?rd=202607310550
836252145,252145,누누 멘데스,WB,lb,lm,,106,102,0,24,2,4,176,70,38,/playersAction/p252145_25.png?rd=202607310540
836252259,252259,엔조 미요,WB,cam,rw,cm,106,105,105,24,2,3,174,66,18,/playersAction/p252259_25.png?rd=202607310550
836252371,252371,주드 벨링엄,WB,cam,lm,,115,114,0,30,1,5,186,75,14,/playersAction/p252371_25.png?rd=202607310550
836252802,252802,윌프리드 싱고,WB,rm,rb,,103,103,0,23,1,3,190,79,108,/playersAction/p252802_25.png?rd=202607310550
836253072,253072,다르윈 누녜스,WB,st,,,103,0,0,23,1,3,187,81,60,/playersAction/p253072_25.png?rd=202607310550
836254088,254088,아마드 ,WB,rw,cam,st,103,103,101,23,2,4,173,67,108,/playersAction/p254088_25.png?rd=202607310550
836254117,254117,M. 바이어,WB,st,,,105,0,0,24,1,4,185,72,21,/playersAction/p254117_25.png?rd=202607310550
836256079,256079,M. 카이세도,WB,cdm,cm,,109,108,0,26,1,3,178,73,57,/playersAction/p256079_25.png?rd=202607310550
836256196,256196,윌리안 파초,WB,cb,,,102,0,0,22,2,3,188,81,57,/playersAction/p256196_25.png?rd=202607310550
836256516,256516,니코 윌리암스,WB,lw,rw,,108,108,0,25,1,5,181,67,45,/playersAction/p256516_25.png?rd=202607310550
836256630,256630,플로리안 비르츠,WB,cam,cf,,114,113,0,29,1,4,177,71,21,/playersAction/p256630_25.png?rd=202607310550
836256790,256790,무시알라,WB,cam,,,113,0,0,28,1,5,184,72,21,/playersAction/p256790_25.png?rd=202607310540
836256903,256903,곤살루 하무스,WB,st,,,106,0,0,25,1,4,185,82,38,/playersAction/p256903_25.png?rd=202607310550
836257534,257534,콜 파머,WB,rw,cam,,114,114,0,29,2,3,185,76,14,/playersAction/p257534_25.png?rd=202607310550
836259031,259031,리엄 델랍,WB,st,,,104,0,0,24,1,4,186,80,14,/playersAction/p259031_25.png?rd=202607310550
836259197,259197,니콜라스 잭슨,WB,st,,,104,0,0,24,1,3,187,78,136,/playersAction/p259197_25.png?rd=202607310550
836259583,259583,D. 우도기,WB,lb,,,104,0,0,23,2,4,186,73,27,/playersAction/p259583_25.png?rd=202607310550
836259868,259868,P. 사르,WB,cm,cdm,,102,100,0,22,1,3,184,70,136,/playersAction/p259868_25.png?rd=202607310550
836260407,260407,엘리 와히,WB,st,,,104,0,0,24,1,4,181,77,18,/playersAction/p260407_25.png?rd=202607310550
836260592,260592,베냐민 셰슈코,WB,st,,,105,0,0,25,1,4,195,85,44,/playersAction/p260592_25.png?rd=202607310550
836260908,260908,M. 케르케즈,WB,lb,,,104,0,0,23,2,3,180,71,23,/playersAction/p260908_25.png?rd=202607310550
